scenario_num,hull_id,engine_id,propeller_id,NPV
27,1,1,697,210655665.946,07:09:53
27,1,1,315,210655665.946,07:10:53
27,1,1,524,210655665.946,07:11:56
28,1,1,405,281413489.779,07:12:55
28,1,1,593,281533597.146,07:13:56
28,1,1,600,281533597.146,07:14:57
28,1,1,412,281148714.273,07:15:56
28,1,1,614,281141702.994,07:16:57
28,1,1,787,281148714.273,07:17:57
28,1,1,426,281148714.273,07:18:56
28,1,1,801,281148714.273,07:19:54
28,1,1,433,281148714.273,07:20:53
28,1,1,627,281185050.847,07:21:57
28,1,1,815,281141456.172,07:22:57
28,1,1,634,281134444.893,07:24:00
28,1,1,697,282130736.767,07:24:59
28,1,1,315,282130736.767,07:25:58
28,1,1,524,282048705.967,07:26:58
29,1,1,405,276842051.949,07:27:57
29,1,1,593,277127877.983,07:28:57
29,1,1,600,277127877.983,07:29:57
29,1,1,412,276796842.053,07:30:56
29,1,1,614,276739376.114,07:31:57
29,1,1,787,276796842.053,07:32:56
29,1,1,426,276796842.053,07:33:55
29,1,1,801,276796842.053,07:34:54
29,1,1,433,276796842.053,07:35:53
29,1,1,627,276826323.039,07:36:56
29,1,1,815,276778537.041,07:37:56
29,1,1,634,276721857.903,07:39:00
29,1,1,697,277466122.732,07:39:59
29,1,1,315,277466122.732,07:40:58
29,1,1,524,277272176.49,07:41:57
30,1,1,405,236961084.928,07:42:56
30,1,1,593,236503722.503,07:43:56
30,1,1,600,236503722.503,07:44:57
30,1,1,412,236301557.727,07:45:56
30,1,1,614,236301557.727,07:46:57
30,1,1,787,236014645.09,07:47:57
30,1,1,426,236014645.09,07:48:57
30,1,1,801,236014645.09,07:49:57
30,1,1,433,236014645.09,07:50:57
30,1,1,627,235875543.955,07:52:02
30,1,1,815,235837694.692,07:53:02
30,1,1,634,235837694.692,07:54:07
30,1,1,697,236929179.999,07:55:07
30,1,1,315,236929179.999,07:56:07
30,1,1,524,236895619.599,07:57:08
31,1,1,405,144953579.642,07:58:11
31,1,1,593,144177317.665,07:59:14
31,1,1,600,144177317.665,08:00:18
31,1,1,412,144124288.786,08:01:21
31,1,1,614,144124288.786,08:02:25
31,1,1,787,146765678.506,08:03:28
31,1,1,426,146765678.506,08:04:30
31,1,1,801,146765678.506,08:05:32
31,1,1,433,146763309.237,08:06:34
31,1,1,627,146206346.585,08:07:42
31,1,1,815,146257103.981,08:08:46
31,1,1,634,146257103.981,08:09:54
31,1,1,697,145129926.537,08:10:58
31,1,1,315,145129926.537,08:12:01
31,1,1,524,145129926.537,08:13:05
32,1,1,405,255537952.167,08:14:05
32,1,1,593,256033163.45,08:15:06
32,1,1,600,256033163.45,08:16:07
32,1,1,412,255450424.363,08:17:07
32,1,1,614,255403218.586,08:18:08
32,1,1,787,255450424.363,08:19:08
32,1,1,426,255450424.363,08:20:07
32,1,1,801,255450424.363,08:21:06
32,1,1,433,255450424.363,08:22:06
32,1,1,627,255480455.103,08:23:10
32,1,1,815,255424604.077,08:24:10
32,1,1,634,255377351.823,08:25:14
32,1,1,697,256371564.242,08:26:15
32,1,1,315,256371564.242,08:27:14
32,1,1,524,256242536.013,08:28:14
33,1,1,405,137742487.365,08:29:17
33,1,1,593,136762620.47,08:30:22
33,1,1,600,136755750.542,08:31:26
33,1,1,412,136908253.913,08:32:29
33,1,1,614,136898073.254,08:33:34
33,1,1,787,136080097.45,08:34:37
33,1,1,426,136072673.164,08:35:40
33,1,1,801,136064147.533,08:36:43
33,1,1,433,136053351.05,08:37:46
33,1,1,627,138917331.52,08:38:54
33,1,1,815,138946245.042,08:39:59
33,1,1,634,138946245.042,08:41:07
33,1,1,697,139023565.968,08:42:11
33,1,1,315,139013929.462,08:43:14
33,1,1,524,139003944.363,08:44:19
34,1,1,405,136536497.021,08:45:23
34,1,1,593,136085785.0,08:46:29
34,1,1,600,136049282.559,08:47:34
34,1,1,412,136170876.723,08:48:38
34,1,1,614,136125955.397,08:49:43
34,1,1,787,135964604.762,08:50:48
34,1,1,426,135922030.945,08:51:51
34,1,1,801,134276725.378,08:52:55
34,1,1,433,135557215.77,08:53:58
34,1,1,627,134221841.018,08:55:06
34,1,1,815,133957886.833,08:56:10
34,1,1,634,133957886.833,08:57:17
34,1,1,697,135854069.882,08:58:21
34,1,1,315,135768306.215,08:59:24
34,1,1,524,135726910.028,09:00:29
35,1,1,405,192793297.519,09:01:29
35,1,1,593,195743287.581,09:02:30
