scenario_num,hull_id,engine_id,propeller_id,NPV
7,1,1,822,184254538.46,01:55:16
8,1,1,550,149736232.826,01:56:16
8,1,1,745,149710072.407,01:57:17
8,1,1,238,153163119.618,01:58:25
8,1,1,245,153153086.971,01:59:33
8,1,1,252,153136769.22,02:00:41
8,1,1,488,153181425.125,02:01:46
8,1,1,641,152904038.575,02:02:53
8,1,1,829,152948371.533,02:03:54
8,1,1,321,150709149.812,02:04:57
8,1,1,294,150706663.454,02:06:01
8,1,1,328,150687967.289,02:07:03
8,1,1,530,150687967.289,02:08:06
8,1,1,537,150644504.743,02:09:09
8,1,1,822,152898832.532,02:10:12
9,1,1,550,77233888.511,02:11:21
9,1,1,745,77100017.319,02:12:31
9,1,1,238,77150653.163,02:13:45
9,1,1,245,77192576.387,02:14:59
9,1,1,252,76977404.003,02:16:13
9,1,1,488,77058291.996,02:17:25
9,1,1,641,77185044.104,02:18:39
9,1,1,829,76960140.252,02:19:48
9,1,1,321,77648658.354,02:20:58
9,1,1,294,77425822.489,02:22:10
9,1,1,328,77387871.029,02:23:19
9,1,1,530,77557690.712,02:24:29
9,1,1,537,77438370.18,02:25:41
9,1,1,822,77136894.469,02:26:50
10,1,1,550,140278906.53,02:27:52
10,1,1,745,140221948.042,02:28:54
10,1,1,238,142734163.907,02:30:02
10,1,1,245,142716598.233,02:31:09
10,1,1,252,142694841.469,02:32:17
10,1,1,488,142704722.862,02:33:21
10,1,1,641,142535764.943,02:34:28
10,1,1,829,142518104.323,02:35:30
10,1,1,321,141342821.839,02:36:34
10,1,1,294,141334874.64,02:37:40
10,1,1,328,141289877.719,02:38:43
10,1,1,530,141289877.719,02:39:48
10,1,1,537,141220299.441,02:40:52
10,1,1,822,142500877.296,02:41:55
11,1,1,550,165376878.741,02:42:55
11,1,1,745,165441584.126,02:43:57
11,1,1,238,166792011.405,02:45:04
11,1,1,245,166789221.408,02:46:12
11,1,1,252,166783215.323,02:47:19
11,1,1,488,166756788.83,02:48:23
11,1,1,641,166730379.99,02:49:29
11,1,1,829,166727589.992,02:50:31
11,1,1,321,166180053.667,02:51:33
11,1,1,294,166177497.294,02:52:38
11,1,1,328,166177497.294,02:53:40
11,1,1,530,166177497.294,02:54:44
11,1,1,537,166172260.196,02:55:47
11,1,1,822,166713824.618,02:56:49
12,1,1,550,110464783.13,02:57:54
12,1,1,745,110479466.505,02:58:59
12,1,1,238,111356791.744,03:00:10
12,1,1,245,111217271.643,03:01:20
12,1,1,252,111279359.524,03:02:30
12,1,1,488,111081920.622,03:03:38
12,1,1,641,111117604.406,03:04:48
12,1,1,829,111097483.943,03:05:53
12,1,1,321,110702233.58,03:07:00
12,1,1,294,110672197.848,03:08:09
12,1,1,328,110298033.146,03:09:14
12,1,1,530,110675625.409,03:10:22
12,1,1,537,110690832.845,03:11:30
12,1,1,822,111089868.054,03:12:35
13,1,1,550,161362100.254,03:13:36
13,1,1,745,161377946.471,03:14:37
13,1,1,238,161285625.307,03:15:44
13,1,1,245,161285625.307,03:16:52
13,1,1,252,161285625.307,03:17:59
13,1,1,488,161258487.182,03:19:03
13,1,1,641,161160093.187,03:20:09
13,1,1,829,161160093.187,03:21:11
13,1,1,321,162617261.885,03:22:12
13,1,1,294,162617261.885,03:23:16
13,1,1,328,162617261.885,03:24:17
13,1,1,530,162617261.885,03:25:20
13,1,1,537,162617261.885,03:26:22
13,1,1,822,161112338.815,03:27:24
14,1,1,550,163182006.144,03:28:26
14,1,1,745,165048279.714,03:29:28
14,1,1,238,165787757.196,03:30:37
14,1,1,245,165763107.359,03:31:45
14,1,1,252,165771443.265,03:32:54
14,1,1,488,165768140.831,03:33:59
14,1,1,641,165995565.933,03:35:07
14,1,1,829,165976336.408,03:36:11
14,1,1,321,163633936.991,03:37:14
14,1,1,294,163559819.699,03:38:21
14,1,1,328,163551015.289,03:39:24
14,1,1,530,163589247.321,03:40:29
14,1,1,537,163552658.055,03:41:33
14,1,1,822,165965209.768,03:42:37
15,1,1,550,377504833.196,03:43:33
15,1,1,745,372074720.146,03:44:29
15,1,1,238,371425944.228,03:45:31
15,1,1,245,371425944.228,03:46:33
15,1,1,252,371425944.228,03:47:34
15,1,1,488,373033228.288,03:48:32
15,1,1,641,375741904.359,03:49:33
15,1,1,829,375741904.359,03:50:29
15,1,1,321,377768089.77,03:51:27
15,1,1,294,373558740.56,03:52:27
15,1,1,328,377768089.77,03:53:25
15,1,1,530,380456601.753,03:54:25
15,1,1,537,372433767.809,03:55:23
15,1,1,822,375717667.394,03:56:20
16,1,1,550,216912004.159,03:57:20
16,1,1,745,216587848.994,03:58:20
16,1,1,238,217600700.834,03:59:26
16,1,1,245,217600700.834,04:00:31
16,1,1,252,217600700.834,04:01:37
16,1,1,488,217567184.157,04:02:39
16,1,1,641,217960313.117,04:03:45
16,1,1,829,217960313.117,04:04:45
16,1,1,321,217366464.037,04:05:47
16,1,1,294,217366464.037,04:06:51
16,1,1,328,217366464.037,04:07:52
16,1,1,530,217081549.461,04:08:54
16,1,1,537,217081549.461,04:09:56
16,1,1,822,217873912.561,04:10:57
17,1,1,550,254380772.437,04:11:56
17,1,1,745,254250859.731,04:12:55
17,1,1,238,255282145.306,04:13:59
17,1,1,245,255282145.306,04:15:02
17,1,1,252,255282145.306,04:16:06
17,1,1,488,254971409.317,04:17:07
17,1,1,641,255544853.707,04:18:11
17,1,1,829,255544853.707,04:19:10
17,1,1,321,254812001.675,04:20:11
17,1,1,294,254811951.17,04:21:14
17,1,1,328,254812001.675,04:22:14
17,1,1,530,254737310.712,04:23:15
17,1,1,537,254737310.712,04:24:17
17,1,1,822,255511580.504,04:25:16
18,1,1,550,215281048.426,04:26:15
18,1,1,745,215144773.933,04:27:14
18,1,1,238,215553653.677,04:28:19
18,1,1,245,215553653.677,04:29:25
18,1,1,252,215553653.677,04:30:31
18,1,1,488,215639211.125,04:31:33
18,1,1,641,215869823.297,04:32:37
18,1,1,829,215869823.297,04:33:37
18,1,1,321,212954637.024,04:34:38
18,1,1,294,212954637.024,04:35:41
18,1,1,328,212954637.024,04:36:41
18,1,1,530,212923998.927,04:37:43
18,1,1,537,212923998.927,04:38:45
18,1,1,822,215769509.272,04:39:44
19,1,1,550,202964254.14,04:40:44
19,1,1,745,202947878.54,04:41:45
19,1,1,238,204283304.139,04:42:51
19,1,1,245,204283304.139,04:43:58
19,1,1,252,204283304.139,04:45:04
19,1,1,488,204208149.711,04:46:08
19,1,1,641,204341058.849,04:47:14
19,1,1,829,204341058.849,04:48:15
19,1,1,321,203550177.836,04:49:16
19,1,1,294,203550177.836,04:50:19
19,1,1,328,203550177.836,04:51:19
19,1,1,530,203517684.596,04:52:21
19,1,1,537,203517684.596,04:53:22
19,1,1,822,204257815.122,04:54:24
20,1,1,550,210603785.528,04:55:23
20,1,1,745,210625015.127,04:56:23
20,1,1,238,211661568.577,04:57:28
20,1,1,245,211661568.577,04:58:33
20,1,1,252,211661568.577,04:59:38
20,1,1,488,211590426.671,05:00:40
20,1,1,641,211530533.099,05:01:44
20,1,1,829,211530533.099,05:02:44
20,1,1,321,205677960.017,05:03:45
20,1,1,294,205677960.017,05:04:48
20,1,1,328,205677960.017,05:05:49
20,1,1,530,205677960.017,05:06:51
20,1,1,537,205677960.017,05:07:53
20,1,1,822,211544483.627,05:08:54
21,1,1,550,147001418.387,05:09:55
21,1,1,745,147011057.971,05:10:58
21,1,1,238,147966323.946,05:12:06
21,1,1,245,147957464.663,05:13:15
21,1,1,252,147945829.953,05:14:24
21,1,1,488,147922254.934,05:15:29
21,1,1,641,148148618.92,05:16:38
21,1,1,829,148140149.184,05:17:41
21,1,1,321,146901879.24,05:18:45
21,1,1,294,146897890.808,05:19:51
21,1,1,328,146897890.808,05:20:55
21,1,1,530,146897890.808,05:22:00
21,1,1,537,146889510.78,05:23:04
21,1,1,822,148115334.562,05:24:07
22,1,1,550,191225669.689,05:25:08
22,1,1,745,191236599.819,05:26:10
22,1,1,238,192353413.487,05:27:17
22,1,1,245,192353413.487,05:28:24
22,1,1,252,192353413.487,05:29:30
22,1,1,488,192058261.676,05:30:34
22,1,1,641,192412018.468,05:31:40
22,1,1,829,192412018.468,05:32:41
22,1,1,321,191658526.903,05:33:42
22,1,1,294,191658526.903,05:34:46
22,1,1,328,191658526.903,05:35:46
22,1,1,530,191650493.185,05:36:48
22,1,1,537,191650493.185,05:37:50
22,1,1,822,192299752.531,05:38:52
23,1,1,550,313173224.728,05:39:49
23,1,1,745,314218355.046,05:40:46
23,1,1,238,314661561.295,05:41:49
23,1,1,245,314661561.295,05:42:52
23,1,1,252,314661561.295,05:43:54
23,1,1,488,315269935.586,05:44:53
23,1,1,641,316250705.318,05:45:55
23,1,1,829,316250705.318,05:46:52
23,1,1,321,313450929.527,05:47:51
23,1,1,294,314555316.518,05:48:52
23,1,1,328,313450929.527,05:49:51
23,1,1,530,313053160.863,05:50:50
23,1,1,537,314521376.458,05:51:50
23,1,1,822,316284330.339,05:52:48
24,1,1,550,232399277.541,05:53:47
24,1,1,745,232327612.436,05:54:47
24,1,1,238,233591420.123,05:55:51
24,1,1,245,233591420.123,05:56:56
24,1,1,252,233591420.123,05:58:01
24,1,1,488,233320493.242,05:59:02
24,1,1,641,233659826.229,06:00:07
24,1,1,829,233659826.229,06:01:07
24,1,1,321,233025391.202,06:02:07
24,1,1,294,233025391.202,06:03:10
24,1,1,328,233025391.202,06:04:09
24,1,1,530,233025449.185,06:05:10
24,1,1,537,233025449.185,06:06:11
24,1,1,822,233551045.738,06:07:12
25,1,1,550,324557367.261,06:08:09
25,1,1,745,327564299.942,06:09:06
25,1,1,238,326658250.369,06:10:09
25,1,1,245,326658250.369,06:11:11
25,1,1,252,326658250.369,06:12:13
25,1,1,488,327676078.841,06:13:12
25,1,1,641,328693686.007,06:14:14
25,1,1,829,328693686.007,06:15:10
25,1,1,321,324753088.958,06:16:09
25,1,1,294,328174487.976,06:17:10
25,1,1,328,324753088.958,06:18:08
25,1,1,530,326287142.552,06:19:07
25,1,1,537,327727778.168,06:20:07
25,1,1,822,328830803.632,06:21:05
26,1,1,550,206248427.659,06:22:04
26,1,1,745,206186885.977,06:23:05
26,1,1,238,207280307.558,06:24:11
26,1,1,245,207280307.558,06:25:17
26,1,1,252,207280307.558,06:26:23
26,1,1,488,207294359.668,06:27:26
26,1,1,641,207233544.864,06:28:32
26,1,1,829,207233544.864,06:29:33
26,1,1,321,207222296.847,06:30:33
26,1,1,294,207222296.847,06:31:36
26,1,1,328,207222296.847,06:32:36
26,1,1,530,207155259.769,06:33:37
26,1,1,537,207155259.769,06:34:39
26,1,1,822,207226386.69,06:35:40
27,1,1,550,208680907.678,06:36:40
27,1,1,745,208374665.348,06:37:41
27,1,1,238,209371917.022,06:38:47
27,1,1,245,209371917.022,06:39:52
27,1,1,252,209371917.022,06:40:58
27,1,1,488,209449048.029,06:42:01
27,1,1,641,209651144.466,06:43:07
27,1,1,829,209651144.466,06:44:08
27,1,1,321,210319310.998,06:45:09
27,1,1,294,210319310.998,06:46:12
27,1,1,328,210319310.998,06:47:12
27,1,1,530,210079387.453,06:48:13
27,1,1,537,210079387.453,06:49:15
27,1,1,822,209521713.956,06:50:16
28,1,1,550,280005779.357,06:51:14
28,1,1,745,279717740.522,06:52:12
28,1,1,238,280798678.458,06:53:16
28,1,1,245,280798678.458,06:54:19
28,1,1,252,280798678.458,06:55:22
28,1,1,488,280679445.178,06:56:22
28,1,1,641,281064655.266,06:57:25
28,1,1,829,281064655.266,06:58:24
28,1,1,321,280276582.396,06:59:24
28,1,1,294,280276220.008,07:00:26
28,1,1,328,280276582.396,07:01:25
28,1,1,530,279684372.975,07:02:25
28,1,1,537,280049768.591,07:03:26
28,1,1,822,281134444.893,07:04:25
29,1,1,550,273171034.369,07:05:22
29,1,1,745,276238093.099,07:06:21
29,1,1,238,275713866.918,07:07:24
29,1,1,245,275713866.918,07:08:28
29,1,1,252,275713866.918,07:09:31
29,1,1,488,276319495.632,07:10:31
29,1,1,641,276610132.418,07:11:34
29,1,1,829,276610132.418,07:12:32
29,1,1,321,273192737.163,07:13:32
29,1,1,294,275919461.632,07:14:34
29,1,1,328,273192737.163,07:15:33
29,1,1,530,276323547.316,07:16:33
29,1,1,537,276323547.316,07:17:33
29,1,1,822,276721857.903,07:18:33
30,1,1,550,234232778.822,07:19:31
30,1,1,745,234199750.067,07:20:30
30,1,1,238,235783154.59,07:21:35
30,1,1,245,235783154.59,07:22:39
30,1,1,252,235783154.59,07:23:44
30,1,1,488,235575623.608,07:24:46
30,1,1,641,235832342.366,07:25:50
30,1,1,829,235832342.366,07:26:50
30,1,1,321,235198017.721,07:27:50
30,1,1,294,235198017.721,07:28:52
30,1,1,328,235198017.721,07:29:51
30,1,1,530,235164994.736,07:30:52
30,1,1,537,235164994.736,07:31:53
30,1,1,822,235837694.692,07:32:53
31,1,1,550,142774241.747,07:33:55
31,1,1,745,142793556.537,07:34:58
31,1,1,238,144379982.784,07:36:06
31,1,1,245,144374126.342,07:37:15
31,1,1,252,144363728.419,07:38:24
31,1,1,488,144370147.658,07:39:29
31,1,1,641,144090337.281,07:40:37
31,1,1,829,144084856.639,07:41:40
31,1,1,321,144354978.811,07:42:44
31,1,1,294,144354978.811,07:43:50
31,1,1,328,144354978.811,07:44:54
31,1,1,530,144354978.811,07:45:58
31,1,1,537,144349947.71,07:47:03
31,1,1,822,144073446.356,07:48:06
32,1,1,550,253709628.262,07:49:05
32,1,1,745,254657775.762,07:50:04
32,1,1,238,255183295.547,07:51:08
32,1,1,245,255183295.547,07:52:12
32,1,1,252,255183295.547,07:53:16
32,1,1,488,254907764.172,07:54:16
32,1,1,641,255376196.83,07:55:20
32,1,1,829,255376196.83,07:56:19
32,1,1,321,253885340.322,07:57:19
32,1,1,294,254883730.437,07:58:22
32,1,1,328,253885340.322,07:59:22
32,1,1,530,255067113.448,08:00:23
32,1,1,537,254897236.397,08:01:24
32,1,1,822,255377351.823,08:02:24
33,1,1,550,135686255.018,08:03:26
33,1,1,745,135677734.345,08:04:29
33,1,1,238,138412086.902,08:05:38
33,1,1,245,138392156.659,08:06:47
33,1,1,252,138367606.552,08:07:56
33,1,1,488,138397055.853,08:09:02
33,1,1,641,138199584.743,08:10:10
33,1,1,829,138180446.505,08:11:14
33,1,1,321,136277695.23,08:12:18
33,1,1,294,136267282.776,08:13:25
33,1,1,328,136261910.533,08:14:29
33,1,1,530,136261910.533,08:15:34
33,1,1,537,136242865.622,08:16:39
33,1,1,822,138180446.505,08:17:43
34,1,1,550,133175441.786,08:18:46
34,1,1,745,133388920.738,08:19:48
34,1,1,238,134514998.267,08:20:56
34,1,1,245,134419909.226,08:22:04
34,1,1,252,134354284.43,08:23:11
34,1,1,488,134204623.473,08:24:15
34,1,1,641,134540220.709,08:25:22
34,1,1,829,134438364.313,08:26:25
34,1,1,321,135072592.668,08:27:30
34,1,1,294,135024334.281,08:28:38
34,1,1,328,134919110.077,08:29:43
34,1,1,530,134888666.706,08:30:49
34,1,1,537,133282352.897,08:31:54
34,1,1,822,134421667.985,08:32:57
35,1,1,550,193932848.403,08:33:57
35,1,1,745,193905113.56,08:34:59
35,1,1,238,195570235.608,08:36:05
35,1,1,245,195570235.608,08:37:12
35,1,1,252,195570235.608,08:38:18
35,1,1,488,195503651.554,08:39:22
35,1,1,641,195515801.045,08:40:28
35,1,1,829,195515801.045,08:41:29
35,1,1,321,194864255.528,08:42:30
35,1,1,294,194864255.528,08:43:34
35,1,1,328,194864255.528,08:44:34
35,1,1,530,194864255.528,08:45:36
35,1,1,537,194864255.528,08:46:38
35,1,1,822,195382708.859,08:47:40
36,1,1,550,160651599.415,08:48:40
36,1,1,745,160723461.052,08:49:42
36,1,1,238,165048456.942,08:50:49
36,1,1,245,165045186.818,08:51:56
36,1,1,252,165041722.322,08:53:03
36,1,1,488,165074166.165,08:54:08
36,1,1,641,164897012.807,08:55:14
36,1,1,829,164894537.054,08:56:16
36,1,1,321,161965032.321,08:57:18
36,1,1,294,161965032.321,08:58:23
36,1,1,328,161965032.321,08:59:25
36,1,1,530,161965032.321,09:00:29
36,1,1,537,161965032.321,09:01:32
36,1,1,822,164880731.59,09:02:34
37,1,1,550,309417791.374,09:03:31
37,1,1,745,309944928.103,09:04:28
37,1,1,238,310706329.965,09:05:31
37,1,1,245,310706329.965,09:06:34
37,1,1,252,310706329.965,09:07:36
37,1,1,488,311055623.319,09:08:35
37,1,1,641,311465546.998,09:09:37
37,1,1,829,311465546.998,09:10:34
37,1,1,321,309986912.294,09:11:33
37,1,1,294,310698030.94,09:12:35
37,1,1,328,309986912.294,09:13:33
37,1,1,530,310622964.985,09:14:33
37,1,1,537,310570164.736,09:15:33
37,1,1,822,311565827.16,09:16:31
38,1,1,550,169826683.12,09:17:31
38,1,1,745,169849695.74,09:18:32
38,1,1,238,171288687.331,09:19:39
38,1,1,245,171288687.331,09:20:45
38,1,1,252,171288687.331,09:21:52
38,1,1,488,171248830.608,09:22:55
38,1,1,641,171205404.955,09:24:01
38,1,1,829,171205404.955,09:25:02
38,1,1,321,170419950.235,09:26:04
38,1,1,294,170419950.235,09:27:09
38,1,1,328,170419950.235,09:28:10
38,1,1,530,170419950.235,09:29:13
38,1,1,537,170419950.235,09:30:16
38,1,1,822,171138996.077,09:31:17
39,1,1,550,161773535.183,09:32:17
39,1,1,745,161861251.326,09:33:19
39,1,1,238,163374729.273,09:34:26
39,1,1,245,163372157.058,09:35:33
39,1,1,252,163369393.827,09:36:41
39,1,1,488,163360493.533,09:37:45
39,1,1,641,163234835.808,09:38:51
39,1,1,829,163232263.594,09:39:52
39,1,1,321,162394583.085,09:40:55
39,1,1,294,162394583.085,09:41:59
39,1,1,328,162391050.224,09:43:01
39,1,1,530,162391050.224,09:44:04
39,1,1,537,162384516.495,09:45:07
39,1,1,822,163232263.594,09:46:09
40,1,1,550,139899489.624,09:47:12
40,1,1,745,139933195.392,09:48:16
40,1,1,238,140664460.256,09:49:24
40,1,1,245,140664460.256,09:50:33
40,1,1,252,140661476.609,09:51:42
40,1,1,488,140707515.434,09:52:48
40,1,1,641,140416984.288,09:53:56
40,1,1,829,140416984.288,09:54:59
40,1,1,321,139677828.668,09:56:02
40,1,1,294,139677828.668,09:57:08
40,1,1,328,139677828.668,09:58:11
40,1,1,530,139677828.668,09:59:16
40,1,1,537,139674948.135,10:00:20
40,1,1,822,140416984.288,10:01:24
41,1,1,550,222518104.881,10:02:23
41,1,1,745,222256310.527,10:03:24
41,1,1,238,223064895.865,10:04:29
41,1,1,245,223064895.865,10:05:34
41,1,1,252,223064895.865,10:06:38
41,1,1,488,222699465.475,10:07:40
41,1,1,641,223522693.479,10:08:45
41,1,1,829,223522693.479,10:09:46
41,1,1,321,222980601.112,10:10:48
41,1,1,294,222980601.112,10:11:52
41,1,1,328,222980601.112,10:12:53
41,1,1,530,222790682.231,10:13:56
41,1,1,537,222790682.231,10:14:59
41,1,1,822,223297932.644,10:15:59
42,1,1,550,191557479.474,10:16:59
42,1,1,745,191432264.763,10:18:00
42,1,1,238,194061447.475,10:19:06
42,1,1,245,194058580.814,10:20:11
42,1,1,252,194052547.241,10:21:17
42,1,1,488,193989507.704,10:22:20
42,1,1,641,194095313.862,10:23:25
42,1,1,829,194092849.28,10:24:26
42,1,1,321,191885576.908,10:25:28
42,1,1,294,191885576.908,10:26:32
42,1,1,328,191885576.908,10:27:33
42,1,1,530,191782586.233,10:28:36
42,1,1,537,191782586.233,10:29:38
42,1,1,822,194049390.231,10:30:39
43,1,1,550,145340337.985,10:31:40
43,1,1,745,145397312.95,10:32:42
43,1,1,238,146851980.823,10:33:50
43,1,1,245,146848242.137,10:34:58
43,1,1,252,146843571.706,10:36:06
43,1,1,488,146877624.286,10:37:11
43,1,1,641,146580822.198,10:38:19
43,1,1,829,146578252.236,10:39:21
43,1,1,321,146107946.03,10:40:24
43,1,1,294,146107946.03,10:41:29
43,1,1,328,146107946.03,10:42:31
43,1,1,530,146107946.03,10:43:35
43,1,1,537,146105008.118,10:44:39
43,1,1,822,146578252.236,10:45:41
44,1,1,550,110794162.965,10:46:46
44,1,1,745,110246108.932,10:47:52
44,1,1,238,112037080.566,10:49:03
44,1,1,245,112032226.613,10:50:14
44,1,1,252,112021888.272,10:51:25
44,1,1,488,112008133.004,10:52:33
44,1,1,641,111955690.274,10:53:44
44,1,1,829,111952283.319,10:54:50
44,1,1,321,111526252.964,10:55:56
44,1,1,294,111610613.188,10:57:06
44,1,1,328,111603237.175,10:58:13
44,1,1,530,111580892.004,10:59:20
44,1,1,537,111395442.95,11:00:28
44,1,1,822,111954456.751,11:01:34
45,1,1,550,235416604.55,11:02:33
45,1,1,745,234897887.389,11:03:33
45,1,1,238,235635315.583,11:04:37
45,1,1,245,235635315.583,11:05:42
45,1,1,252,235635315.583,11:06:47
45,1,1,488,235461215.659,11:07:48
45,1,1,641,236270235.283,11:08:53
45,1,1,829,236270235.283,11:09:53
45,1,1,321,235778487.024,11:10:54
45,1,1,294,235778487.024,11:11:58
45,1,1,328,235778487.024,11:12:58
45,1,1,530,235335006.722,11:14:00
45,1,1,537,235335006.722,11:15:02
45,1,1,822,236172608.764,11:16:02
46,1,1,550,194624690.108,11:17:02
46,1,1,745,194554448.792,11:18:01
46,1,1,238,198590944.993,11:19:07
46,1,1,245,198590944.993,11:20:14
46,1,1,252,198590944.993,11:21:20
46,1,1,488,198502945.083,11:22:23
46,1,1,641,198586187.36,11:23:29
46,1,1,829,198586187.36,11:24:30
46,1,1,321,195603066.596,11:25:31
46,1,1,294,195603066.596,11:26:34
46,1,1,328,195603066.596,11:27:35
46,1,1,530,195603066.596,11:28:37
46,1,1,537,195603066.596,11:29:38
46,1,1,822,198477614.196,11:30:39
47,1,1,550,153685695.344,11:31:41
47,1,1,745,153755651.329,11:32:43
47,1,1,238,154550366.682,11:33:51
47,1,1,245,154547342.272,11:34:59
47,1,1,252,154541173.97,11:36:07
47,1,1,488,154542130.804,11:37:12
47,1,1,641,154313942.084,11:38:19
47,1,1,829,154310933.523,11:39:21
47,1,1,321,154668317.536,11:40:25
47,1,1,294,154662314.723,11:41:30
47,1,1,328,154662314.723,11:42:33
47,1,1,530,154662314.723,11:43:37
47,1,1,537,154655883.789,11:44:42
47,1,1,822,154310933.523,11:45:44
48,1,1,550,127297274.194,11:46:47
48,1,1,745,127452330.376,11:47:49
48,1,1,238,129435371.413,11:48:57
48,1,1,245,129307906.152,11:50:05
48,1,1,252,129263135.274,11:51:13
48,1,1,488,129089573.313,11:52:17
48,1,1,641,129203337.891,11:53:25
48,1,1,829,129057554.663,11:54:28
48,1,1,321,127712802.101,11:55:32
48,1,1,294,127671996.344,11:56:40
48,1,1,328,127524698.053,11:57:45
48,1,1,530,127849695.417,11:58:50
48,1,1,537,127527925.219,11:59:55
48,1,1,822,129132951.708,12:00:58
49,1,1,550,92498917.229,12:02:05
49,1,1,745,92620900.544,12:03:12
49,1,1,238,93380238.189,12:04:24
49,1,1,245,93372357.222,12:05:36
49,1,1,252,93360505.688,12:06:47
49,1,1,488,93168603.732,12:07:56
49,1,1,641,93061643.247,12:09:07
49,1,1,829,93251534.813,12:10:14
49,1,1,321,92938813.158,12:11:22
49,1,1,294,92895861.707,12:12:33
49,1,1,328,92868212.658,12:13:41
